npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-2006346529,PROVOST,GEORGE,ALLENTOWN,PA,Family Practice,S,SIMVASTATIN,SIMVASTATIN,133,531,1255.1,37527,4117.19,121,"",478,"",1156.0,34659,3822.17,= 48.0
-1561560946,HOVE,JASON,TORRANCE,CA,Internal Medicine,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,"",16,16.5,455,249.91,"",#,"",#,"","","",= 43.0
-1400244363,JONES,COLIN,AHOSKIE,NC,General Practice,S,FENTANYL,FENTANYL,"",30,30.0,885,3516.46,"",*,"",*,"","","",= 49.0
-1662495750,RODRIGUEZ,ISABEL,MIAMI,FL,Nurse Practitioner,S,OMEPRAZOLE,OMEPRAZOLE,66,129,314.0,9400,2349.95,"",#,"",#,"","","",= 34.0
-1671983390,RODRIGUEZ,OSCAR,MAMOU,LA,Internal Medicine,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,"",69,77.0,2287,1268.65,"",*,50,"",56.0,1657,991.55,= 39.0
-1511276328,PARKER,GERALD,AMORY,MS,Family Practice,S,ALLOPURINOL,ALLOPURINOL,27,143,210.0,5848,1807.1,"",#,132,"",199.0,5518,1710.78,= 30.0
-1763961461,KANE,SHELLY,ROCHESTER,NY,Internal Medicine,S,ALLOPURINOL,ALLOPURINOL,"",15,33.0,990,366.06,"",*,15,"",33.0,990,366.06,= 41.0
-1450744246,HALL,CATHERINE,ROCHESTER,NY,Physician Assistant,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",14,34.0,1020,480.5,"",*,14,"",34.0,1020,480.5,= 34.0
-1329509431,TYBERG,SHIFRA,COLUMBUS,OH,Family Practice,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,65,240,551.5,16511,1978.46,"",#,"",#,"","","",= 39.0
-2026214113,HOOTS,LAURA,INDIANAPOLIS,IN,Physician Assistant,S,FUROSEMIDE,FUROSEMIDE,"",14,14.0,420,55.23,"",*,"",*,"","","",= 45.0
-1561630518,BAKHOS,LARA,MAYWOOD,IL,Cardiovascular Disease (Cardiology),S,FUROSEMIDE,FUROSEMIDE,16,47,103.0,3070,324.7,16,"",47,"",103.0,3070,324.7,= 39.0
-1974984144,CHOMSKY,DAVID,ELKINS PARK,PA,Internal Medicine,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,"",15,18.0,540,321.59,"",*,"",*,"","","",= 33.0
-1915463696,ROACH,JOHN,WINSTON-SALEM,NC,Family Practice,S,CRESTOR,ROSUVASTATIN CALCIUM,"",20,32.0,960,7793.25,"",*,20,"",32.0,960,7793.25,= 39.0
2066525411,WIN,MOETHU,ZEPHYRHILLS,FL,Cardiovascular Disease (Cardiology),S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,17,53,127.3,3820,1078.93,"",#,42,"",116.3,3490,980.63,= 54.0
-2066963543,RIVETT,AUSTIN,OMAHA,NE,Family Practice,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",20,41.0,1230,250.38,"",#,"",#,"","","",= 42.0
2147292692,BURCHFIELD,JOHN,TOLEDO,OH,Ophthalmology,S,DUREZOL,DIFLUPREDNATE,46,101,113.7,2574,16303.86,"",#,"",#,"","","",= 43.0
-1955707690,CARR,LISA,CHELSEA,MA,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",32,40.0,1200,13648.35,"",*,17,"",23.0,690,7890.73,= 30.0
2036164812,BRAUN,WILLIAM,PHILLIPSBURG,NJ,Family Practice,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,21,73,81.0,2419,924.66,"",#,36,"",44.0,1320,470.4,= 47.0
-1591034153,WEISS,TERRY,LOUISVILLE,KY,Family Practice,S,PROPRANOLOL HCL,PROPRANOLOL HCL,"",13,15.0,450,256.69,"",#,"",#,"","","",= 30.0
-1400179485,SPEAR,EUGENE,MCMINNVILLE,OR,Cardiovascular Disease (Cardiology),S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,16,63,107.0,3210,295.08,"",#,"",#,"","","",= 40.0
2046516762,SALVATORE,PAOLO,WARREN,NJ,Internal Medicine,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",28,80.0,2400,210.11,"",#,"",#,"","","",= 32.0
-1965914970,KLOTZ,KENNETH,INDIANAPOLIS,IN,Internal Medicine,S,GLIPIZIDE ER,GLIPIZIDE,"",11,21.0,630,184.5,"",*,"",*,"","","",= 42.0
-1783153957,THORSGARD,KNUTE,DETROIT LAKES,MN,Family Practice,S,GABAPENTIN,GABAPENTIN,23,133,205.0,6115,4331.89,"",#,77,"",129.0,3835,2570.55,= 55.0
-1561700328,BERNARD,STEPHEN,CHAPEL HILL,NC,Hematology-Oncology,S,FENTANYL,FENTANYL,"",29,29.0,855,1618.51,"",#,"",#,"","","",= 53.0
-1642629759,ABUL-ELA,MOHAMAD,NEW CASTLE,PA,Internal Medicine,S,CARBAMAZEPINE,CARBAMAZEPINE,"",25,25.2,739,3035.54,"",*,25,"",25.2,739,3035.54,= 41.0
-1359837960,GREEN,KATHLEEN,WILLIAMSTOWN,MA,Physician Assistant,S,FUROSEMIDE,FUROSEMIDE,20,88,118.0,3460,231.06,"",#,"",#,"","","",= 51.0
2127448669,MARTIN,JENNIFER,SPRINGBORO,OH,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",11,15.0,405,1224.77,"",*,"",*,"","","",= 44.0
-2026544146,ROTHSCHILD,BRUCE,INDIANA,PA,Internal Medicine,S,CELECOXIB,CELECOXIB,25,93,115.6,3430,10576.88,"",#,57,"",73.0,2190,6056.58,= 46.0
-1632577876,SANDOVAL,ARMANDO,HENDERSON,KY,Family Practice,S,MEMANTINE HCL,MEMANTINE HCL,"",95,109.0,2522,3153.64,"",*,95,"",109.0,2522,3153.64,= 39.0
2066591100,KUMAR,VINOD,CLOVIS,CA,Internal Medicine,S,BACLOFEN,BACLOFEN,31,60,74.0,2200,717.51,31,"",60,"",74.0,2200,717.51,= 38.0
-1440203551,NOCERINO,LOGAN,YUMA,AZ,Physician Assistant,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,14,22,30.0,900,229.32,"",#,"",#,"","","",= 44.0
-2127533270,DASILVA,ANTHONY,NEWARK,NY,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,"",19,43.0,1281,319.7,"",#,"",#,"","","",= 39.0
-1541591192,FRANZI,JOSEPH,PHILADELPHIA,PA,Family Practice,S,DONEPEZIL HCL,DONEPEZIL HCL,12,53,89.0,2670,359.85,12,"",53,"",89.0,2670,359.85,= 32.0
-1996166912,MEVI,JASON,LOS BANOS,CA,Internal Medicine,S,METOLAZONE,METOLAZONE,"",19,30.5,864,369.16,"",#,"",#,"","","",= 46.0
-1915342083,EARLE,JOHN,CARROLLTON,GA,Family Practice,S,SUCRALFATE,SUCRALFATE,"",16,16.0,460,239.33,"",#,"",#,"","","",= 43.0
-1864876376,NADEEM,SHAHZINAH,HAMILTON,NJ,Internal Medicine,S,MIRTAZAPINE,MIRTAZAPINE,35,171,177.0,5076,4127.69,"",#,148,"",154.0,4414,3451.43,= 39.0
2026221283,SHIVAKUMAR,DEEPTI,MELROSE PARK,IL,Family Practice,S,LORAZEPAM,LORAZEPAM,"",18,22.0,630,684.94,"",*,18,"",22.0,630,684.94,= 53.0
-1410311955,COLVIN,JULIE,FAYETTEVILLE,NY,Family Practice,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC",19,42,101.3,3035,2249.35,"",#,"",#,"","","",= 53.0
-1733599753,GRUNSTRA,BERNARD,BRISTOL,TN,Internal Medicine,S,VESICARE,SOLIFENACIN SUCCINATE,"",18,28.0,840,7865.82,"",*,18,"",28.0,840,7865.82,= 43.0
-1632258271,LIGHTNER,CAROLYN,GAINESVILLE,FL,Nurse Practitioner,S,NOVOLOG,INSULIN ASPART,"",13,13.0,364,3388.45,0,"",0,"",0.0,0,0.0,= 42.0
-2086145544,BRIDGWATER,CHRISTIAN,FORT WAYNE,IN,Emergency Medicine,S,RANITIDINE HCL,RANITIDINE HCL,14,14,14.0,216,88.49,"",*,"",*,"","","",= 46.0
-1622500007,STROSNIDER,JEFFREY,RIO RANCHO,NM,Optometry,S,TRAVATAN Z,TRAVOPROST,12,25,35.2,976,5527.71,12,"",25,"",35.2,976,5527.71,= 31.0
-1531315885,MALIK,IMRAN,PORT ST LUCIE,FL,Family Practice,S,VOLTAREN,DICLOFENAC SODIUM,12,35,35.0,420,1872.41,"",#,"",#,"","","",= 55.0
-1440386480,LING,ARNOLD,BELLFLOWER,CA,Family Practice,S,DONEPEZIL HCL ODT,DONEPEZIL HCL,"",13,13.0,390,297.73,"",*,13,"",13.0,390,297.73,= 39.0
-1713409918,CHRISTO,STEPHEN,EPPING,NH,Family Practice,S,ANDROGEL,TESTOSTERONE,"",13,13.0,255,6482.11,0,"",0,"",0.0,0,0.0,= 39.0
-1299171658,GANDHI,RAJESH,BOSTON,MA,Infectious Disease,S,TRUVADA,EMTRICITABINE/TENOFOVIR (TDF),14,47,47.0,1410,69250.72,"",*,16,"",16.0,480,23252.34,= 36.0
-1824259764,PLOWMAN,SHAWN,LADERA RANCH,CA,Physician Assistant,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,14,14,14.0,96,113.99,"",#,"",#,"","","",= 38.0
-1652847854,COLON RODRIGUEZ,DIEGO,CANOVANAS,PR,General Practice,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,31,156,200.0,6000,813.06,"",#,139,"",177.0,5310,715.86,= 33.0
-1420450454,ALEXANDER,C,YORKTOWN,IN,Endocrinology,S,ONGLYZA,SAXAGLIPTIN HCL,"",16,24.0,720,8273.54,"",*,16,"",24.0,720,8273.54,= 49.0
-1580980068,PURL,CARMEN,SUNRAY,TX,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,19,98,176.0,5280,1534.69,"",#,"",#,"","","",= 36.0
-2075976916,KEHN,THOMAS,YPSILANTI,MI,Ophthalmology,S,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,143,214,287.8,8332,14107.33,"",#,"",#,"","","",= 49.0
-1894976709,GUTIERREZ STONE,JESUS,ORLANDO,FL,General Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,21,40,114.0,3420,921.54,"",#,"",#,"","","",= 43.0
2066648469,BENNER,ERIC,MISSION VIEJO,CA,Internal Medicine,S,CLONIDINE HCL,CLONIDINE HCL,11,23,35.0,919,179.85,"",#,"",#,"","","",= 43.0
-2026453041,KUMAR,NUPUR,LOS ANGELES,CA,Internal Medicine,S,PREDNISONE,PREDNISONE,"",13,17.0,281,65.07,"",*,"",*,"","","",= 48.0
2046262333,NAGUBADI,SANDHYA,TINLEY PARK,IL,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,"",15,40.9,1227,228.41,"",#,"",#,"","","",= 48.0
-1723472415,SHALLISH,NEIL,ITHACA,NY,Family Practice,S,LANSOPRAZOLE,LANSOPRAZOLE,"",17,49.0,1470,927.13,"",*,17,"",49.0,1470,927.13,= 46.0
2117285593,GONZALEZ,ALYSSA,GREELEY,CO,Family Practice,S,SIMVASTATIN,SIMVASTATIN,45,118,322.0,9660,1196.06,"",#,105,"",283.0,8490,1065.38,= 49.0
-1965741820,KENNEDY,CHRIS,SUTTON,WV,Family Practice,S,ELIQUIS,APIXABAN,18,85,107.0,3198,38584.46,"",#,63,"",79.0,2358,28565.27,= 47.0
-1602350595,MORGAN,GARTH,COLLEGE STATION,TX,Family Practice,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",38,76.0,2160,736.9,"",#,"",#,"","","",= 40.0
-1915155821,BAKER,MALINDA,FONTANA,CA,Family Practice,S,VERAPAMIL ER,VERAPAMIL HCL,"",12,40.0,1200,979.83,"",*,12,"",40.0,1200,979.83,= 54.0
-1551590365,STEVENSON,ROBERT,NEW CASTLE,IN,Internal Medicine,S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,32,144,352.0,10560,2031.34,"",#,"",#,"","","",= 39.0
-1935590370,ABAD,JOHN PHILAMER,WESTERVILLE,OH,Family Practice,S,SIMVASTATIN,SIMVASTATIN,55,148,240.1,7141,1349.1,37,"",98,"",180.0,5383,1097.25,= 35.0
-1378975359,KASS,ETHAN,CORAL SPRINGS,FL,Psychiatry,S,MIRTAZAPINE,MIRTAZAPINE,"",36,54.0,1620,699.82,"",#,"",#,"","","",= 30.0
-1329287805,VILLALBA RODRIGUEZ,NIDIA,FORT WAYNE,IN,Family Practice,S,FARXIGA,DAPAGLIFLOZIN PROPANEDIOL,"",13,13.0,365,4753.12,"",#,"",#,"","","",= 33.0
-2046669912,FERRO,FERNANDO,BALTIMORE,MD,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",12,36.0,1080,11532.17,"",*,12,"",36.0,1080,11532.17,= 49.0
-2056773463,GENESE,JOSEPHINE,PROVIDENCE,RI,Family Practice,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,"",23,23.0,690,8079.64,"",#,"",#,"","","",= 46.0
-1814309125,ABBAS,GHULAM,FREDERICK,MD,Internal Medicine,S,OLANZAPINE,OLANZAPINE,"",16,16.0,445,295.59,"",#,"",#,"","","",= 45.0
-1541183131,VU,TOMMY,SALEM,OR,Physician Assistant,S,OXYCODONE HCL,OXYCODONE HCL,50,84,84.0,668,996.38,39,"",66,"",66.0,507,735.16,= 38.0
-1844744321,ANDERSON,PERRINE,SANDY,UT,Nurse Practitioner,S,RAMIPRIL,RAMIPRIL,"",15,15.0,438,513.2,"",*,15,"",15.0,438,513.2,= 43.0
-1864569401,MCBRIDE,REBECCA,BATESVILLE,AR,Nurse Practitioner,S,RAMIPRIL,RAMIPRIL,"",11,11.0,330,74.08,0,"",0,"",0.0,0,0.0,= 53.0
2016999162,HANIF,MUHAMMAD,HOUSTON,TX,Internal Medicine,S,PILOCARPINE HCL,PILOCARPINE HCL,"",12,12.0,248,1069.74,"",*,12,"",12.0,248,1069.74,= 45.0
-1531493448,BOLES,AMY,MANKATO,MN,Family Practice,S,FLUOXETINE HCL,FLUOXETINE HCL,"",19,45.0,1350,1208.0,"",#,"",#,"","","",= 42.0
2096867263,SAUNDERS,SHEREE,FPO,AE,Internal Medicine,S,GABAPENTIN,GABAPENTIN,14,48,63.8,1800,607.79,"",*,21,"",34.5,920,264.96,= 41.0
2147221840,FIGUEROA,ALLAN,PARKERSBURG,WV,Family Practice,S,FLUCONAZOLE,FLUCONAZOLE,24,32,32.0,83,198.01,"",*,"",*,"","","",= 47.0
-1844533073,HINKLE,BRENT,CLAREMORE,OK,Family Practice,S,MEMANTINE HCL,MEMANTINE HCL,"",14,14.0,420,314.39,"",*,14,"",14.0,420,314.39,= 36.0
-1753816964,MCCANN,DARIN,CORPUS CHRISTI,TX,Physician Assistant,S,DULOXETINE HCL,DULOXETINE HCL,11,48,52.0,1560,1564.99,"",*,33,"",37.0,1110,1205.48,= 30.0
-1864585779,RAMIREZ,ELSA,LANCASTER,CA,Nurse Practitioner,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,16,57,121.0,3630,872.55,"",#,"",#,"","","",= 34.0
-1773688581,PLAUCHE,ANDREA,BATON ROUGE,LA,Nurse Practitioner,S,CLONAZEPAM,CLONAZEPAM,11,88,106.0,3160,619.33,"",*,"",*,"","","",= 50.0
-1531493407,MAITRA,ARUP,CANTON,OH,Nephrology,S,PREDNISONE,PREDNISONE,"",11,31.0,930,310.27,"",*,"",*,"","","",= 43.0
-1591102685,BARKALOW,MARY,WEST SPRINGFIELD,MA,Psychiatry,S,NALTREXONE HCL,NALTREXONE HCL,"",30,30.1,904,992.18,"",*,"",*,"","","",= 37.0
-1662751650,TAM,JAMES,LONG BEACH,CA,Internal Medicine,S,LEVEMIR FLEXTOUCH,INSULIN DETEMIR,14,38,67.5,2013,25787.0,"",#,"",#,"","","",= 50.0
2147281604,MORENO,JAIME,SAN ANTONIO,TX,Internal Medicine,S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,58,187,475.0,14250,8811.11,47,"",148,"",382.0,11460,7146.54,= 34.0
-1925320350,DODD,KIMBERLY,PAWTUCKET,RI,Internal Medicine,T,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"",11,21.0,614,277.61,"",*,11,"",21.0,614,277.61,= 53.0
2036266930,BANSAL,SURINDER,LIMA,OH,Internal Medicine,S,LISINOPRIL,LISINOPRIL,20,77,83.3,1852,718.25,"",#,"",#,"","","",= 49.0
-1834587301,ENFIELD,KYLE,CHARLOTTESVILLE,VA,Pulmonary Disease,S,GABAPENTIN,GABAPENTIN,"",12,12.0,360,244.39,"",*,12,"",12.0,360,244.39,= 44.0
-1895260287,SPENCER,JAMES,WINSTON SALEM,NC,Family Practice,S,PREDNISONE,PREDNISONE,34,58,72.0,1302,269.16,"",#,"",#,"","","",= 53.0
2086966314,POWERS,JODEL,CHICAGO,IL,Nurse Practitioner,S,PREDNISONE,PREDNISONE,"",12,19.1,572,206.7,"",*,"",*,"","","",= 30.0
2046232227,STANKO,SHELLEY,LONDON,KY,Family Practice,S,RAPAFLO,SILODOSIN,"",12,12.0,360,2492.76,"",*,12,"",12.0,360,2492.76,= 47.0
-1551746135,MARTEL,AMY,CONCORD,NH,Family Practice,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,"",29,41.0,1183,877.27,"",#,"",#,"","","",= 48.0
-1632602823,BERAN,JON,CHICAGO,IL,Family Practice,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,13,62,114.0,3400,2225.53,"",*,36,"",78.0,2340,1359.1,= 44.0
2006895419,BACH,IAN,BROOMFIELD,CO,Family Practice,S,DICYCLOMINE HCL,DICYCLOMINE HCL,"",12,24.0,710,364.11,"",*,12,"",24.0,710,364.11,= 40.0
-2016285609,BREWER,CRAIG,RENTON,WA,Family Practice,S,VICTOZA 3-PAK,LIRAGLUTIDE,"",12,16.0,480,10898.38,"",*,12,"",16.0,480,10898.38,= 45.0
-2127552351,DUBOIS,CRAIG,MOORESVILLE,NC,Neurology,S,OXCARBAZEPINE,OXCARBAZEPINE,36,90,97.7,2909,4775.53,20,"",51,"",58.7,1739,2245.13,= 54.0
-1531292635,HARRISON,MICHAEL,DURHAM,NC,Hematology-Oncology,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",25,35.0,1050,505.03,"",*,25,"",35.0,1050,505.03,= 33.0
2117968386,HSIEH,KUANG-YIAO,BLOOMFIELD,NJ,Urology,S,DUTASTERIDE,DUTASTERIDE,13,29,55.0,1651,3643.3,13,"",29,"",55.0,1651,3643.3,= 34.0
-1804870901,HOLGADO,JULIE,RICHLAND,WA,Nurse Practitioner,S,DIGOX,DIGOXIN,"",15,17.0,457,364.99,"",*,15,"",17.0,457,364.99,= 45.0
-1693923621,CHUNG,SO,ENGLEWOOD CLIFFS,NJ,Dentist,T,AMOXICILLIN,AMOXICILLIN,36,39,39.0,341,154.43,24,"",25,"",25.0,231,101.93,= 53.0
-2147356850,HILAIRE,FARAH,SAINT ALBANS,NY,Nurse Practitioner,S,GLIMEPIRIDE,GLIMEPIRIDE,13,40,52.0,1554,293.63,"",#,"",#,"","","",= 44.0
-1884071041,KAMAT,SONA,SAINT LOUIS,MO,Rheumatology,S,HUMIRA PEN,ADALIMUMAB,"",14,14.0,392,79656.8,"",*,"",*,"","","",= 45.0
-1743559532,DUMITRU,DANA,DOWNEY,CA,Internal Medicine,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",18,58.3,1750,1444.36,"",#,"",#,"","","",= 41.0
-1359534103,SMITH,MATTHEW,BETHLEHEM,PA,Physician Assistant,S,GABAPENTIN,GABAPENTIN,52,236,308.9,9035,4299.87,28,"",103,"",151.9,4451,1181.39,= 31.0
-1602125121,TRAYER,TROY,WYOMISSING,PA,Interventional Cardiology,S,FLECAINIDE ACETATE,FLECAINIDE ACETATE,"",33,33.0,990,636.37,"",#,"",#,"","","",= 33.0
-1975047728,KELADA,YOUSSRY,ROSEVILLE,CA,Family Practice,S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,18,51,85.0,2422,571.16,"",#,"",#,"","","",= 39.0
2026485316,HOUGHTON,KRISTY,BLUFF CITY,TN,Nurse Practitioner,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,"",23,45.0,1350,869.66,"",#,"",#,"","","",= 39.0
-1693035568,SALES,BENEDICT,DUMFRIES,VA,Family Practice,S,DIGOX,DIGOXIN,"",17,25.1,754,613.56,"",*,"",*,"","","",= 40.0
2076749522,BERAVOL,POOJITHA,CORVALLIS,OR,Neurology,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",33,55.0,1650,887.19,"",*,33,"",55.0,1650,887.19,= 37.0
-1410295362,AQUINO,BRIAN,LEAGUE CITY,TX,Family Practice,S,METRONIDAZOLE,METRONIDAZOLE,17,18,18.0,137,131.96,"",#,"",#,"","","",= 36.0
-1864890765,DACHMAN,WILLIAM,PHOENIX,AZ,Internal Medicine,S,FINASTERIDE,FINASTERIDE,"",33,33.0,892,326.76,"",#,"",#,"","","",= 48.0
-1501041511,SAXENA,SHIKHAR,OMAHA,NE,Cardiovascular Disease (Cardiology),S,KLOR-CON M20,POTASSIUM CHLORIDE,"",16,26.0,780,463.87,"",*,16,"",26.0,780,463.87,= 32.0
-1945632608,POTTER,R,CARMEL,IN,Family Practice,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,"",21,53.0,1590,1110.48,"",*,21,"",53.0,1590,1110.48,= 37.0
-1339517276,EMEJUAIWE,NKECHINYERE,SPARTANBURG,SC,Internal Medicine,S,IBANDRONATE SODIUM,IBANDRONATE SODIUM,"",12,12.0,360,436.0,0,"",0,"",0.0,0,0.0,= 47.0
2006862007,TOWNSEND,JESSICA,KINGSTREE,SC,Family Practice,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",29,42.0,1234,138.3,"",*,"",*,"","","",= 47.0
-2056833608,MOORE,DONALD,CHARLESTON,WV,Emergency Medicine,S,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,"",26,28.0,729,3311.83,"",*,12,"",14.0,400,2409.1,= 38.0
-1480038371,NARULA,HARJEET,JACKSBORO,TN,Internal Medicine,S,ROPINIROLE HCL,ROPINIROLE HCL,"",40,46.0,1342,657.14,"",*,40,"",46.0,1342,657.14,= 40.0
-1511325854,TREADWELL,ROBERT,ADDISON,TX,Internal Medicine,S,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,"",25,25.0,461,1544.83,"",*,25,"",25.0,461,1544.83,= 47.0
2117024044,DOGANAY,GULDINEZ,BROOKLYN,NY,Cardiovascular Disease (Cardiology),S,UNIFINE PENTIPS,"PEN NEEDLE, DIABETIC","",12,12.0,355,407.74,"",*,"",*,"","","",= 52.0
-1440248325,CORTES,MAYRA,CERRITOS,CA,Nurse Practitioner,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",39,39.5,1138,238.03,"",*,39,"",39.5,1138,238.03,= 41.0
-1844467025,LUBBE,JILL,WEATHERFORD,TX,Nurse Practitioner,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",12,12.0,345,149.87,"",*,12,"",12.0,345,149.87,= 38.0
-1693213669,VALENTINE,CHRISTOPHER,SANDY,UT,Family Practice,S,ONDANSETRON HCL,ONDANSETRON HCL,"",22,22.0,261,198.61,"",*,"",*,"","","",= 52.0
2076515501,KURZROK,SCOTT,HAVERTOWN,PA,Family Practice,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,11,71,71.0,2130,24034.69,"",*,26,"",26.0,780,8527.6,= 49.0
-1854839279,O'MEARA,PATRICK,ELMHURST,IL,Internal Medicine,S,TAMSULOSIN HCL,TAMSULOSIN HCL,23,96,224.0,6663,3021.25,"",#,"",#,"","","",= 40.0
-2036478036,YEE,TIMOTHY,HARBOR CITY,CA,Family Practice,S,GLIPIZIDE,GLIPIZIDE,65,181,547.0,16331,2377.74,"",#,169,"",515.0,15371,2249.13,= 47.0
-1409980344,CHULYAN,MANUK,GLENDALE,CA,Physician Assistant,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,18,95,95.0,2850,349.56,"",#,72,"",72.0,2160,306.17,= 38.0
-2127312277,SPEECE,SHANNON,GOLDSBORO,NC,Nurse Practitioner,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,16,49,49.0,1114,936.93,"",*,29,"",29.0,735,538.78,= 54.0
-1753623575,FRIDMAN,VLADIMIR,BROOKLYN,NY,Cardiovascular Disease (Cardiology),S,GLIPIZIDE ER,GLIPIZIDE,"",17,17.0,510,187.35,"",*,17,"",17.0,510,187.35,= 34.0
-1299211151,EARNHARDT,JAMES,HENDERSONVILLE,NC,Cardiovascular Disease (Cardiology),S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,22,72,104.1,3087,534.71,22,"",72,"",104.1,3087,534.71,= 50.0
2076975216,LACY,LATRICIA,LAS VEGAS,NV,Nurse Practitioner,S,MORPHINE SULFATE ER,MORPHINE SULFATE,113,240,240.0,7107,11588.37,39,"",83,"",83.0,2445,4138.14,= 33.0
2026332791,HOLBEIN,MONIKA,PITTSBURGH,PA,Internal Medicine,S,OXYCODONE HCL,OXYCODONE HCL,16,23,23.0,541,838.28,"",#,"",#,"","","",= 48.0
-1470714370,LOVOLD,AMANDA,ST CLOUD,MN,Family Practice,S,SIMVASTATIN,SIMVASTATIN,29,83,163.0,4860,633.42,"",#,72,"",152.0,4545,610.78,= 47.0
-1712985866,TSE,STEPHEN,DETROIT,MI,Ophthalmology,S,BRIMONIDINE TARTRATE,BRIMONIDINE TARTRATE,16,34,53.9,1579,4777.72,"",#,"",#,"","","",= 50.0
-1329463927,KRUSLESKI,DAVID,KATY,TX,Family Practice,S,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,"",30,30.0,479,313.22,"",#,"",#,"","","",= 45.0
-2056781220,KESAV,PRASHANTH,CINCINNATI,OH,Internal Medicine,S,DOXEPIN HCL,DOXEPIN HCL,"",15,15.0,450,300.08,0,"",0,"",0.0,0,0.0,= 40.0
-1561645961,GEHL,JEFFREY,MILWAUKEE,WI,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,20,86,166.0,4916,1962.65,"",#,53,"",119.0,3558,1401.7,= 51.0
2147288732,HUGHES,KEITH,MONTGOMERY,AL,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,107,509,949.0,28460,6734.98,"",#,"",#,"","","",= 35.0
-1581052337,ELDER,WILLIAM,FREDERICKTOWN,OH,Family Practice,S,MISOPROSTOL,MISOPROSTOL,"",16,16.0,417,810.85,"",*,16,"",16.0,417,810.85,= 36.0
2006924294,RAHBAN,ALFRED,LOS ANGELES,CA,Nephrology,S,CARVEDILOL,CARVEDILOL,"",26,28.1,629,176.22,"",#,"",#,"","","",= 45.0
